Title: Sunspot, latitude and percentage area
Source:  http://solarscience.msfc.nasa.gov/greenwch/bflydata.txt
Year,Latitude, Percentage of area
1875.810,-73.57,0.0000
1875.810,-66.69,0.0000
1875.810,-61.35,0.0000
1875.810,-56.80,0.0000
1875.810,-52.74,0.0000
1875.810,-49.03,0.0000
1875.810,-45.58,0.0000
1875.810,-42.34,0.0000
1875.810,-39.25,0.0000
1875.810,-36.29,0.0000
1875.810,-33.44,0.0000
1875.810,-30.68,0.0000
1875.810,-27.99,0.0000
1875.810,-25.38,0.0000
1875.810,-22.81,0.0000
1875.810,-20.30,0.0000
1875.810,-17.83,0.0000
1875.810,-15.39,-0.0002
1875.810,-12.97,-0.0001
1875.810,-10.58,0.0000
1875.810,-8.21,-0.0050
1875.810,-5.86,0.0000
1875.810,-3.51,0.0000
1875.810,-1.17,0.0000
1875.810,1.17,-0.0001
1875.810,3.51,0.0000
1875.810,5.86,0.0000
1875.810,8.21,0.0000
1875.810,10.58,-0.0002
1875.810,12.97,-0.0006
1875.810,15.39,-0.0001
1875.810,17.83,0.0000
1875.810,20.30,0.0000
1875.810,22.81,0.0000
1875.810,25.38,0.0000
1875.810,27.99,0.0000
1875.810,30.68,0.0000
1875.810,33.44,0.0000
1875.810,36.29,0.0000
1875.810,39.25,0.0000
1875.810,42.34,0.0000
1875.810,45.58,0.0000
1875.810,49.03,0.0000
1875.810,52.74,0.0000
1875.810,56.80,0.0000
1875.810,61.35,0.0000
1875.810,66.69,0.0000
1875.810,73.57,0.0000
1875.810,87.44,0.0000
1875.887,-87.44,0.0000
1875.887,-73.57,0.0000
1875.887,-66.69,0.0000
1875.887,-61.35,0.0000
1875.887,-56.80,0.0000
1875.887,-52.74,0.0000
1875.887,-49.03,0.0000
1875.887,-45.58,0.0000
1875.887,-42.34,0.0000
1875.887,-39.25,0.0000
1875.887,-36.29,0.0000
1875.887,-33.44,0.0000
1875.887,-30.68,0.0000
1875.887,-27.99,0.0000
1875.887,-25.38,0.0000
1875.887,-22.81,0.0000
1875.887,-20.30,0.0000
1875.887,-17.83,0.0000
1875.887,-15.39,0.0000
1875.887,-12.97,0.0000
1875.887,-10.58,0.0000
1875.887,-8.21,-0.0024
1875.887,-5.86,0.0000
1875.887,-3.51,0.0000
1875.887,-1.17,0.0000
1875.887,1.17,0.0000
1875.887,3.51,0.0000
1875.887,5.86,0.0000
1875.887,8.21,0.0000
1875.887,10.58,-0.0131
1875.887,12.97,-0.0017
1875.887,15.39,-0.0002
1875.887,17.83,-0.0001
1875.887,20.30,0.0000
1875.887,22.81,0.0000
1875.887,25.38,0.0000
1875.887,27.99,0.0000
1875.887,30.68,0.0000
1875.887,33.44,0.0000
1875.887,36.29,0.0000
1875.887,39.25,0.0000
1875.887,42.34,0.0000
1875.887,45.58,0.0000
1875.887,49.03,0.0000
1875.887,52.74,0.0000
1875.887,56.80,0.0000
1875.887,61.35,0.0000
1875.887,66.69,0.0000
1875.887,73.57,0.0000
1875.887,87.44,0.0000
1875.961,-87.44,0.0000
1875.961,-73.57,0.0000
1875.961,-66.69,0.0000
1875.961,-61.35,0.0000
1875.961,-56.80,0.0000
1875.961,-52.74,0.0000
1875.961,-49.03,0.0000
1875.961,-45.58,0.0000
1875.961,-42.34,0.0000
1875.961,-39.25,0.0000
1875.961,-36.29,0.0000
1875.961,-33.44,0.0000
1875.961,-30.68,0.0000
1875.961,-27.99,0.0000
1875.961,-25.38,0.0000
1875.961,-22.81,0.0000
1875.961,-20.30,0.0000
1875.961,-17.83,0.0000
1875.961,-15.39,0.0000
1875.961,-12.97,-0.0026
1875.961,-10.58,-0.0013
1875.961,-8.21,-0.0064
1875.961,-5.86,-0.0059
1875.961,-3.51,0.0000
1875.961,-1.17,0.0000
1875.961,1.17,0.0000
1875.961,3.51,0.0000
1875.961,5.86,0.0000
1875.961,8.21,0.0000
1875.961,10.58,-0.0009
1875.961,12.97,-0.0004
1875.961,15.39,-0.0001
1875.961,17.83,0.0000
1875.961,20.30,0.0000
1875.961,22.81,0.0000
1875.961,25.38,0.0000
1875.961,27.99,0.0000
1875.961,30.68,0.0000
1875.961,33.44,0.0000
1875.961,36.29,0.0000
1875.961,39.25,0.0000
1875.961,42.34,0.0000
1875.961,45.58,0.0000
1875.961,49.03,0.0000
1875.961,52.74,0.0000
1875.961,56.80,0.0000
1875.961,61.35,0.0000
1875.961,66.69,0.0000
1875.961,73.57,0.0000
1875.961,87.44,0.0000
1876.036,-87.44,0.0000
1876.036,-73.57,0.0000
1876.036,-66.69,0.0000
1876.036,-61.35,0.0000
1876.036,-56.80,0.0000
1876.036,-52.74,0.0000
1876.036,-49.03,0.0000
1876.036,-45.58,0.0000
1876.036,-42.34,0.0000
1876.036,-39.25,0.0000
1876.036,-36.29,0.0000
1876.036,-33.44,0.0000
1876.036,-30.68,0.0000
1876.036,-27.99,0.0000
1876.036,-25.38,0.0000
1876.036,-22.81,0.0000
1876.036,-20.30,0.0000
1876.036,-17.83,0.0000
1876.036,-15.39,0.0000
1876.036,-12.97,-0.0019
1876.036,-10.58,-0.0027
1876.036,-8.21,-0.0001
1876.036,-5.86,-0.0012
1876.036,-3.51,0.0000
1876.036,-1.17,0.0000
1876.036,1.17,0.0000
1876.036,3.51,0.0000
1876.036,5.86,0.0000
1876.036,8.21,0.0000
1876.036,10.58,-0.0002
1876.036,12.97,0.0000
1876.036,15.39,0.0000
1876.036,17.83,0.0000
1876.036,20.30,0.0000
1876.036,22.81,0.0000
1876.036,25.38,0.0000
1876.036,27.99,0.0000
1876.036,30.68,0.0000
1876.036,33.44,0.0000
1876.036,36.29,0.0000
1876.036,39.25,0.0000
1876.036,42.34,0.0000
1876.036,45.58,0.0000
1876.036,49.03,0.0000
1876.036,52.74,0.0000
1876.036,56.80,0.0000
1876.036,61.35,0.0000
1876.036,66.69,0.0000
1876.036,73.57,0.0000
1876.036,87.44,0.0000
1876.112,-87.44,0.0000
1876.112,-73.57,0.0000
1876.112,-66.69,0.0000
1876.112,-61.35,0.0000
1876.112,-56.80,0.0000
1876.112,-52.74,0.0000
1876.112,-49.03,0.0000
1876.112,-45.58,0.0000
1876.112,-42.34,0.0000
1876.112,-39.25,0.0000
1876.112,-36.29,0.0000
1876.112,-33.44,0.0000
1876.112,-30.68,0.0000
1876.112,-27.99,0.0000
1876.112,-25.38,0.0000
1876.112,-22.81,0.0000
1876.112,-20.30,0.0000
1876.112,-17.83,-0.0003
1876.112,-15.39,-0.0041
1876.112,-12.97,-0.0090
1876.112,-10.58,-0.0033
1876.112,-8.21,-0.0008
1876.112,-5.86,0.0000
1876.112,-3.51,0.0000
1876.112,-1.17,0.0000
1876.112,1.17,0.0000
1876.112,3.51,0.0000
1876.112,5.86,0.0000
1876.112,8.21,0.0000
1876.112,10.58,-0.0001
1876.112,12.97,-0.0026
1876.112,15.39,0.0000
1876.112,17.83,0.0000
1876.112,20.30,0.0000
1876.112,22.81,0.0000
1876.112,25.38,0.0000
1876.112,27.99,0.0000
1876.112,30.68,0.0000
1876.112,33.44,0.0000
1876.112,36.29,0.0000
1876.112,39.25,0.0000
1876.112,42.34,0.0000
1876.112,45.58,0.0000
1876.112,49.03,0.0000
1876.112,52.74,0.0000
1876.112,56.80,0.0000
1876.112,61.35,0.0000
1876.112,66.69,0.0000
1876.112,73.57,0.0000
1876.112,87.44,0.0000
1876.186,-87.44,0.0000
1876.186,-73.57,0.0000
1876.186,-66.69,0.0000
1876.186,-61.35,0.0000
1876.186,-56.80,0.0000
1876.186,-52.74,0.0000
1876.186,-49.03,0.0000
1876.186,-45.58,0.0000
1876.186,-42.34,0.0000
1876.186,-39.25,0.0000
1876.186,-36.29,0.0000
1876.186,-33.44,0.0000
1876.186,-30.68,0.0000
1876.186,-27.99,0.0000
1876.186,-25.38,0.0000
1876.186,-22.81,0.0000
1876.186,-20.30,0.0000
1876.186,-17.83,0.0000
1876.186,-15.39,-0.0012
1876.186,-12.97,-0.0239
1876.186,-10.58,0.0000
1876.186,-8.21,0.0000
1876.186,-5.86,-0.0003
1876.186,-3.51,0.0000
1876.186,-1.17,0.0000
1876.186,1.17,0.0000
1876.186,3.51,0.0000
1876.186,5.86,0.0000
1876.186,8.21,-0.0002
1876.186,10.58,-0.0016
1876.186,12.97,0.0000
1876.186,15.39,0.0000
1876.186,17.83,0.0000
1876.186,20.30,0.0000
1876.186,22.81,0.0000
1876.186,25.38,0.0000
1876.186,27.99,0.0000
1876.186,30.68,0.0000
1876.186,33.44,0.0000
1876.186,36.29,0.0000
1876.186,39.25,0.0000
1876.186,42.34,0.0000
1876.186,45.58,0.0000
1876.186,49.03,0.0000
1876.186,52.74,0.0000
1876.186,56.80,0.0000
1876.186,61.35,0.0000
1876.186,66.69,0.0000
1876.186,73.57,0.0000
1876.186,87.44,0.0000
1876.260,-87.44,0.0000
1876.260,-73.57,0.0000
1876.260,-66.69,0.0000
1876.260,-61.35,0.0000
1876.260,-56.80,0.0000
1876.260,-52.74,0.0000
1876.260,-49.03,0.0000
1876.260,-45.58,0.0000
1876.260,-42.34,0.0000
1876.260,-39.25,0.0000
1876.260,-36.29,0.0000
1876.260,-33.44,0.0000
1876.260,-30.68,0.0000
1876.260,-27.99,0.0000
1876.260,-25.38,0.0000
1876.260,-22.81,0.0000
1876.260,-20.30,0.0000
1876.260,-17.83,0.0000
1876.260,-15.39,-0.0001
1876.260,-12.97,-0.0008
1876.260,-10.58,-0.0022
1876.260,-8.21,-0.0012
1876.260,-5.86,-0.0024
1876.260,-3.51,0.0000
1876.260,-1.17,0.0000
1876.260,1.17,0.0000
1876.260,3.51,0.0000
1876.260,5.86,0.0000
1876.260,8.21,-0.0003
1876.260,10.58,0.0000
1876.260,12.97,-0.0013
1876.260,15.39,-0.0167
1876.260,17.83,0.0000
1876.260,20.30,0.0000
1876.260,22.81,0.0000
1876.260,25.38,0.0000
1876.260,27.99,0.0000
1876.260,30.68,0.0000
1876.260,33.44,0.0000
1876.260,36.29,0.0000
1876.260,39.25,0.0000
1876.260,42.34,0.0000
1876.260,45.58,0.0000
1876.260,49.03,0.0000
1876.260,52.74,0.0000
1876.260,56.80,0.0000
1876.260,61.35,0.0000
1876.260,66.69,0.0000
1876.260,73.57,0.0000
1876.260,87.44,0.0000
1876.334,-87.44,0.0000
1876.334,-73.57,0.0000
1876.334,-66.69,0.0000
1876.334,-61.35,0.0000
1876.334,-56.80,0.0000
1876.334,-52.74,0.0000
1876.334,-49.03,0.0000
1876.334,-45.58,0.0000
1876.334,-42.34,0.0000
1876.334,-39.25,0.0000
1876.334,-36.29,0.0000
1876.334,-33.44,0.0000
1876.334,-30.68,0.0000
1876.334,-27.99,0.0000
1876.334,-25.38,0.0000
1876.334,-22.81,0.0000
1876.334,-20.30,-0.0003
1876.334,-17.83,0.0000
1876.334,-15.39,0.0000
1876.334,-12.97,0.0000
1876.334,-10.58,0.0000
1876.334,-8.21,0.0000
1876.334,-5.86,-0.0002
1876.334,-3.51,-0.0002
1876.334,-1.17,0.0000
1876.334,1.17,0.0000
1876.334,3.51,-0.0001
1876.334,5.86,0.0000
1876.334,8.21,0.0000
1876.334,10.58,-0.0003
1876.334,12.97,-0.0002
1876.334,15.39,-0.0001
1876.334,17.83,0.0000
1876.334,20.30,0.0000
1876.334,22.81,0.0000
1876.334,25.38,0.0000
1876.334,27.99,0.0000
1876.334,30.68,0.0000
1876.334,33.44,0.0000
1876.334,36.29,0.0000
1876.334,39.25,0.0000
1876.334,42.34,0.0000
1876.334,45.58,0.0000
1876.334,49.03,0.0000
1876.334,52.74,0.0000
1876.334,56.80,0.0000
1876.334,61.35,0.0000
1876.334,66.69,0.0000
1876.334,73.57,0.0000
1876.334,87.44,0.0000
1876.411,-87.44,0.0000
1876.411,-73.57,0.0000
1876.411,-66.69,0.0000
1876.411,-61.35,0.0000
1876.411,-56.80,0.0000
1876.411,-52.74,0.0000
1876.411,-49.03,0.0000
1876.411,-45.58,0.0000
1876.411,-42.34,0.0000
1876.411,-39.25,0.0000
1876.411,-36.29,0.0000
1876.411,-33.44,0.0000
1876.411,-30.68,0.0000
1876.411,-27.99,0.0000
1876.411,-25.38,0.0000
1876.411,-22.81,0.0000
1876.411,-20.30,0.0000
1876.411,-17.83,0.0000
1876.411,-15.39,-0.0017
1876.411,-12.97,-0.0020
1876.411,-10.58,-0.0003
1876.411,-8.21,-0.0001
1876.411,-5.86,0.0000
1876.411,-3.51,0.0000
1876.411,-1.17,0.0000
1876.411,1.17,0.0000
1876.411,3.51,0.0000
1876.411,5.86,0.0000
1876.411,8.21,0.0000
1876.411,10.58,0.0000
1876.411,12.97,0.0000
1876.411,15.39,0.0000
1876.411,17.83,0.0000
1876.411,20.30,0.0000
1876.411,22.81,0.0000
1876.411,25.38,0.0000
1876.411,27.99,0.0000
1876.411,30.68,0.0000
1876.411,33.44,0.0000
1876.411,36.29,0.0000
1876.411,39.25,0.0000
1876.411,42.34,0.0000
1876.411,45.58,0.0000
1876.411,49.03,0.0000
1876.411,52.74,0.0000
1876.411,56.80,0.0000
1876.411,61.35,0.0000
1876.411,66.69,0.0000
1876.411,73.57,0.0000
1876.411,87.44,0.0000
1876.485,-87.44,0.0000
1876.485,-73.57,0.0000
1876.485,-66.69,0.0000
1876.485,-61.35,0.0000
1876.485,-56.80,0.0000
1876.485,-52.74,0.0000
1876.485,-49.03,0.0000
1876.485,-45.58,0.0000
1876.485,-42.34,0.0000
1876.485,-39.25,0.0000
1876.485,-36.29,0.0000
1876.485,-33.44,0.0000
1876.485,-30.68,0.0000
1876.485,-27.99,0.0000
1876.485,-25.38,0.0000
1876.485,-22.81,0.0000
1876.485,-20.30,0.0000
1876.485,-17.83,0.0000
1876.485,-15.39,0.0000
1876.485,-12.97,0.0000
1876.485,-10.58,0.0000
1876.485,-8.21,0.0000
1876.485,-5.86,0.0000
1876.485,-3.51,0.0000
1876.485,-1.17,-0.0002
1876.485,1.17,-0.0001
1876.485,3.51,0.0000
1876.485,5.86,0.0000
1876.485,8.21,0.0000
1876.485,10.58,0.0000
1876.485,12.97,0.0000
1876.485,15.39,0.0000
1876.485,17.83,0.0000
1876.485,20.30,0.0000
1876.485,22.81,0.0000
1876.485,25.38,0.0000
1876.485,27.99,0.0000
1876.485,30.68,0.0000
1876.485,33.44,0.0000
1876.485,36.29,0.0000
1876.485,39.25,0.0000
1876.485,42.34,0.0000
1876.485,45.58,0.0000
1876.485,49.03,0.0000
1876.485,52.74,0.0000
1876.485,56.80,0.0000
1876.485,61.35,0.0000
1876.485,66.69,0.0000
1876.485,73.57,0.0000
1876.485,87.44,0.0000
1876.558,-87.44,0.0000
1876.558,-73.57,0.0000
1876.558,-66.69,0.0000
1876.558,-61.35,0.0000
1876.558,-56.80,0.0000
1876.558,-52.74,0.0000
1876.558,-49.03,0.0000
1876.558,-45.58,0.0000
1876.558,-42.34,0.0000
1876.558,-39.25,0.0000
1876.558,-36.29,0.0000
1876.558,-33.44,0.0000
1876.558,-30.68,0.0000
1876.558,-27.99,0.0000
1876.558,-25.38,0.0000
1876.558,-22.81,0.0000
1876.558,-20.30,0.0000
1876.558,-17.83,0.0000
1876.558,-15.39,0.0000
1876.558,-12.97,0.0000
1876.558,-10.58,-0.0012
1876.558,-8.21,-0.0012
1876.558,-5.86,-0.0020
1876.558,-3.51,0.0000
1876.558,-1.17,-0.0005
1876.558,1.17,-0.0001
1876.558,3.51,-0.0004
1876.558,5.86,-0.0010
1876.558,8.21,-0.0002
1876.558,10.58,-0.0002
1876.558,12.97,0.0000
1876.558,15.39,0.0000
1876.558,17.83,0.0000
1876.558,20.30,0.0000
1876.558,22.81,0.0000
1876.558,25.38,0.0000
1876.558,27.99,0.0000
1876.558,30.68,0.0000
1876.558,33.44,0.0000
1876.558,36.29,0.0000
1876.558,39.25,0.0000
1876.558,42.34,0.0000
1876.558,45.58,0.0000
1876.558,49.03,0.0000
1876.558,52.74,0.0000
1876.558,56.80,0.0000
1876.558,61.35,0.0000
1876.558,66.69,0.0000
1876.558,73.57,0.0000
1876.558,87.44,0.0000
1876.632,-87.44,0.0000
1876.632,-73.57,0.0000
1876.632,-66.69,0.0000
1876.632,-61.35,0.0000
1876.632,-56.80,0.0000
1876.632,-52.74,0.0000
1876.632,-49.03,0.0000
1876.632,-45.58,0.0000
1876.632,-42.34,0.0000
1876.632,-39.25,0.0000
1876.632,-36.29,0.0000
1876.632,-33.44,0.0000
1876.632,-30.68,0.0000
1876.632,-27.99,0.0000
1876.632,-25.38,0.0000
1876.632,-22.81,0.0000
1876.632,-20.30,0.0000
1876.632,-17.83,0.0000
1876.632,-15.39,0.0000
1876.632,-12.97,0.0000
1876.632,-10.58,-0.0017
1876.632,-8.21,-0.0010
1876.632,-5.86,0.0000
1876.632,-3.51,0.0000
1876.632,-1.17,0.0000
1876.632,1.17,-0.0001
1876.632,3.51,0.0000
1876.632,5.86,0.0000
1876.632,8.21,0.0000
1876.632,10.58,-0.0003
1876.632,12.97,0.0000
1876.632,15.39,0.0000
1876.632,17.83,0.0000
1876.632,20.30,0.0000
1876.632,22.81,0.0000
1876.632,25.38,0.0000
1876.632,27.99,0.0000
1876.632,30.68,0.0000
1876.632,33.44,0.0000
1876.632,36.29,0.0000
1876.632,39.25,0.0000
1876.632,42.34,0.0000
1876.632,45.58,0.0000
1876.632,49.03,0.0000
1876.632,52.74,0.0000
1876.632,56.80,0.0000
1876.632,61.35,0.0000
1876.632,66.69,0.0000
1876.632,73.57,0.0000
1876.632,87.44,0.0000
1876.709,-87.44,0.0000
1876.709,-73.57,0.0000
1876.709,-66.69,0.0000
1876.709,-61.35,0.0000
1876.709,-56.80,0.0000
1876.709,-52.74,0.0000
1876.709,-49.03,0.0000
1876.709,-45.58,0.0000
1876.709,-42.34,0.0000
1876.709,-39.25,0.0000
1876.709,-36.29,0.0000
1876.709,-33.44,0.0000
1876.709,-30.68,0.0000
1876.709,-27.99,0.0000
1876.709,-25.38,0.0000
1876.709,-22.81,0.0000
1876.709,-20.30,0.0000
1876.709,-17.83,0.0000
1876.709,-15.39,-0.0003
1876.709,-12.97,-0.0018
1876.709,-10.58,-0.0025
1876.709,-8.21,-0.0008
1876.709,-5.86,0.0000
1876.709,-3.51,0.0000
1876.709,-1.17,0.0000
1876.709,1.17,0.0000
1876.709,3.51,0.0000
1876.709,5.86,0.0000
1876.709,8.21,0.0000
1876.709,10.58,0.0000
1876.709,12.97,0.0000
1876.709,15.39,0.0000
1876.709,17.83,0.0000
1876.709,20.30,0.0000
1876.709,22.81,0.0000
1876.709,25.38,0.0000
1876.709,27.99,0.0000
1876.709,30.68,0.0000
1876.709,33.44,0.0000
1876.709,36.29,0.0000
1876.709,39.25,0.0000
1876.709,42.34,0.0000
1876.709,45.58,0.0000
1876.709,49.03,0.0000
1876.709,52.74,0.0000
1876.709,56.80,0.0000
1876.709,61.35,0.0000
1876.709,66.69,0.0000
1876.709,73.57,0.0000
1876.709,87.44,0.0000
1876.783,-87.44,0.0000
1876.783,-73.57,0.0000
1876.783,-66.69,0.0000
1876.783,-61.35,0.0000
1876.783,-56.80,0.0000
1876.783,-52.74,0.0000
1876.783,-49.03,0.0000
1876.783,-45.58,0.0000
1876.783,-42.34,0.0000
1876.783,-39.25,0.0000
1876.783,-36.29,0.0000
1876.783,-33.44,0.0000
1876.783,-30.68,0.0000
1876.783,-27.99,0.0000
1876.783,-25.38,0.0000
1876.783,-22.81,0.0000
1876.783,-20.30,0.0000
1876.783,-17.83,0.0000
1876.783,-15.39,0.0000
1876.783,-12.97,0.0000
1876.783,-10.58,-0.0017
1876.783,-8.21,0.0000
1876.783,-5.86,-0.0086
1876.783,-3.51,-0.0017
1876.783,-1.17,0.0000
1876.783,1.17,0.0000
1876.783,3.51,0.0000
1876.783,5.86,0.0000
1876.783,8.21,0.0000
1876.783,10.58,-0.0001
1876.783,12.97,0.0000
1876.783,15.39,0.0000
1876.783,17.83,0.0000
1876.783,20.30,0.0000
1876.783,22.81,0.0000
1876.783,25.38,0.0000
1876.783,27.99,0.0000
1876.783,30.68,0.0000
1876.783,33.44,0.0000
1876.783,36.29,0.0000
1876.783,39.25,0.0000
1876.783,42.34,0.0000
1876.783,45.58,0.0000
1876.783,49.03,0.0000
1876.783,52.74,0.0000
1876.783,56.80,0.0000
1876.783,61.35,0.0000
1876.783,66.69,0.0000
1876.783,73.57,0.0000
1876.783,87.44,0.0000
1876.857,-87.44,0.0000
1876.857,-73.57,0.0000
1876.857,-66.69,0.0000
1876.857,-61.35,0.0000
1876.857,-56.80,0.0000
1876.857,-52.74,0.0000
1876.857,-49.03,0.0000
1876.857,-45.58,0.0000
1876.857,-42.34,0.0000
1876.857,-39.25,0.0000
1876.857,-36.29,0.0000
1876.857,-33.44,0.0000
1876.857,-30.68,0.0000
1876.857,-27.99,0.0000
1876.857,-25.38,0.0000
1876.857,-22.81,0.0000
1876.857,-20.30,0.0000
1876.857,-17.83,0.0000
1876.857,-15.39,0.0000
1876.857,-12.97,-0.0064
1876.857,-10.58,-0.0060
1876.857,-8.21,0.0000
1876.857,-5.86,0.0000
1876.857,-3.51,0.0000
1876.857,-1.17,0.0000
1876.857,1.17,0.0000
1876.857,3.51,0.0000
1876.857,5.86,0.0000
1876.857,8.21,0.0000
1876.857,10.58,-0.0021
1876.857,12.97,0.0000
1876.857,15.39,0.0000
1876.857,17.83,0.0000
1876.857,20.30,0.0000
1876.857,22.81,0.0000
1876.857,25.38,0.0000
1876.857,27.99,0.0000
1876.857,30.68,0.0000
1876.857,33.44,0.0000
1876.857,36.29,0.0000
1876.857,39.25,0.0000
1876.857,42.34,0.0000
1876.857,45.58,0.0000
1876.857,49.03,0.0000
1876.857,52.74,0.0000
1876.857,56.80,0.0000
1876.857,61.35,0.0000
1876.857,66.69,0.0000
1876.857,73.57,0.0000
1876.857,87.44,0.0000
1876.934,-87.44,0.0000
1876.934,-73.57,0.0000
1876.934,-66.69,0.0000
1876.934,-61.35,0.0000
1876.934,-56.80,0.0000
1876.934,-52.74,0.0000
1876.934,-49.03,0.0000
1876.934,-45.58,0.0000
1876.934,-42.34,0.0000
1876.934,-39.25,0.0000
1876.934,-36.29,0.0000
1876.934,-33.44,0.0000
1876.934,-30.68,0.0000
1876.934,-27.99,0.0000
1876.934,-25.38,0.0000
1876.934,-22.81,0.0000
1876.934,-20.30,0.0000
1876.934,-17.83,0.0000
1876.934,-15.39,0.0000
1876.934,-12.97,0.0000
1876.934,-10.58,-0.0039
1876.934,-8.21,-0.0001
1876.934,-5.86,-0.0003
1876.934,-3.51,0.0000
1876.934,-1.17,0.0000
1876.934,1.17,-0.0008
1876.934,3.51,-0.0003
1876.934,5.86,0.0000
1876.934,8.21,0.0000
1876.934,10.58,0.0000
1876.934,12.97,0.0000
1876.934,15.39,0.0000
1876.934,17.83,0.0000
1876.934,20.30,0.0000
1876.934,22.81,0.0000
1876.934,25.38,0.0000
1876.934,27.99,0.0000
1876.934,30.68,0.0000
1876.934,33.44,0.0000
1876.934,36.29,0.0000
1876.934,39.25,0.0000
1876.934,42.34,0.0000
1876.934,45.58,0.0000
1876.934,49.03,0.0000
1876.934,52.74,0.0000
1876.934,56.80,0.0000
1876.934,61.35,0.0000
1876.934,66.69,0.0000
1876.934,73.57,0.0000
1876.934,87.44,0.0000
1877.005,-87.44,0.0000
1877.005,-73.57,0.0000
1877.005,-66.69,0.0000
1877.005,-61.35,0.0000
1877.005,-56.80,0.0000
1877.005,-52.74,0.0000
1877.005,-49.03,0.0000
1877.005,-45.58,0.0000
1877.005,-42.34,0.0000
1877.005,-39.25,0.0000
1877.005,-36.29,0.0000
1877.005,-33.44,0.0000
1877.005,-30.68,0.0000
1877.005,-27.99,0.0000
1877.005,-25.38,0.0000
1877.005,-22.81,0.0000
1877.005,-20.30,0.0000
1877.005,-17.83,0.0000
1877.005,-15.39,0.0000
1877.005,-12.97,0.0000
1877.005,-10.58,0.0000
1877.005,-8.21,0.0000
1877.005,-5.86,0.0000
1877.005,-3.51,0.0000
1877.005,-1.17,0.0000
1877.005,1.17,0.0000
1877.005,3.51,0.0000
1877.005,5.86,0.0000
1877.005,8.21,0.0000
1877.005,10.58,-0.0169
1877.005,12.97,0.0000
1877.005,15.39,0.0000
1877.005,17.83,0.0000
1877.005,20.30,0.0000
1877.005,22.81,0.0000
1877.005,25.38,0.0000
1877.005,27.99,0.0000
1877.005,30.68,0.0000
1877.005,33.44,0.0000
1877.005,36.29,0.0000
1877.005,39.25,0.0000
1877.005,42.34,0.0000
1877.005,45.58,0.0000
1877.005,49.03,0.0000
1877.005,52.74,0.0000
1877.005,56.80,0.0000
1877.005,61.35,0.0000
1877.005,66.69,0.0000
1877.005,73.57,0.0000
1877.005,87.44,0.0000
1877.079,-87.44,0.0000
1877.079,-73.57,0.0000
1877.079,-66.69,0.0000
1877.079,-61.35,0.0000
1877.079,-56.80,0.0000
1877.079,-52.74,0.0000
1877.079,-49.03,0.0000
1877.079,-45.58,0.0000
1877.079,-42.34,0.0000
1877.079,-39.25,0.0000
1877.079,-36.29,0.0000
1877.079,-33.44,0.0000
1877.079,-30.68,0.0000
1877.079,-27.99,0.0000
1877.079,-25.38,0.0000
1877.079,-22.81,0.0000
1877.079,-20.30,0.0000
1877.079,-17.83,0.0000
1877.079,-15.39,0.0000
1877.079,-12.97,0.0000
1877.079,-10.58,0.0000
1877.079,-8.21,-0.0004
1877.079,-5.86,0.0000
1877.079,-3.51,0.0000
1877.079,-1.17,0.0000
1877.079,1.17,0.0000
1877.079,3.51,0.0000
1877.079,5.86,-0.0006
1877.079,8.21,-0.0060
1877.079,10.58,-0.0129
1877.079,12.97,-0.0012
1877.079,15.39,0.0000
1877.079,17.83,0.0000
1877.079,20.30,0.0000
1877.079,22.81,0.0000
1877.079,25.38,0.0000
1877.079,27.99,0.0000
1877.079,30.68,0.0000
1877.079,33.44,0.0000
1877.079,36.29,0.0000
1877.079,39.25,0.0000
1877.079,42.34,0.0000
1877.079,45.58,0.0000
1877.079,49.03,0.0000
1877.079,52.74,0.0000
1877.079,56.80,0.0000
1877.079,61.35,0.0000
1877.079,66.69,0.0000
1877.079,73.57,0.0000
1877.079,87.44,0.0000
1877.153,-87.44,0.0000
1877.153,-73.57,0.0000
1877.153,-66.69,0.0000
1877.153,-61.35,0.0000
1877.153,-56.80,0.0000
1877.153,-52.74,0.0000
1877.153,-49.03,0.0000
1877.153,-45.58,0.0000
1877.153,-42.34,0.0000
1877.153,-39.25,0.0000
1877.153,-36.29,0.0000
1877.153,-33.44,0.0000
1877.153,-30.68,0.0000
1877.153,-27.99,0.0000
1877.153,-25.38,0.0000
1877.153,-22.81,0.0000
1877.153,-20.30,0.0000
1877.153,-17.83,0.0000
1877.153,-15.39,0.0000
1877.153,-12.97,0.0000
1877.153,-10.58,0.0000
1877.153,-8.21,-0.0003
1877.153,-5.86,0.0000
1877.153,-3.51,0.0000
1877.153,-1.17,0.0000
1877.153,1.17,0.0000
1877.153,3.51,0.0000
1877.153,5.86,0.0000
1877.153,8.21,-0.0042
1877.153,10.58,-0.0010
1877.153,12.97,0.0000
1877.153,15.39,0.0000
1877.153,17.83,0.0000
1877.153,20.30,0.0000
1877.153,22.81,0.0000
1877.153,25.38,0.0000
1877.153,27.99,0.0000
1877.153,30.68,0.0000
1877.153,33.44,0.0000
1877.153,36.29,0.0000
1877.153,39.25,0.0000
1877.153,42.34,0.0000
1877.153,45.58,0.0000
1877.153,49.03,0.0000
1877.153,52.74,0.0000
1877.153,56.80,0.0000
1877.153,61.35,0.0000
1877.153,66.69,0.0000
1877.153,73.57,0.0000
1877.153,87.44,0.0000
1877.230,-87.44,0.0000
1877.230,-73.57,0.0000
1877.230,-66.69,0.0000
1877.230,-61.35,0.0000
1877.230,-56.80,0.0000
