The copyright to the intellectual property of this file is held by www.climatedata.info,,,,,,
Title,Milankovitch radiation for different latitudes and time periods,,,,,
Source:,http://www1.ncdc.noaa.gov/pub/data/paleo/climate_forcing/orbital_variations/berger_insolation/,,,,,
Average of 60 and 70 N,,,,,,
BP,Months  7to 7,Annual 65N,Annual global,BP,BP,Global cos-weighted
-580800,473.79,229.82,294.05,,,342.439
-580700,474.9,229.98,294.04,,,342.432
-580600,476.02,230.14,294.04,,,342.425
-580500,477.13,230.3,294.04,,,342.418
-580400,478.25,230.47,294.04,,,342.41
-580300,479.36,230.63,294.04,,,342.403
-580200,480.47,230.79,294.03,,,342.396
-580100,481.59,230.95,294.03,,,342.389
-580000,482.7,231.11,294.03,,,342.382
-579900,483.82,231.27,294.03,,,342.374
-579800,484.69,231.34,294.02,,,342.369
-579700,485.56,231.41,294.02,,,342.364
-579600,486.43,231.48,294.02,,,342.36
-579500,487.3,231.55,294.02,,,342.355
-579400,488.17,231.62,294.01,,,342.35
-579300,489.05,231.69,294.01,,,342.345
-579200,489.92,231.75,294.01,,,342.34
-579100,490.79,231.82,294.01,,,342.335
-579000,491.66,231.89,294,,,342.33
-578900,492.53,231.96,294,,,342.325
-578800,493.02,231.92,294,,,342.32
-578700,493.5,231.88,293.99,,,342.316
-578600,493.99,231.84,293.98,,,342.311
-578500,494.47,231.81,293.98,,,342.306
-578400,494.95,231.77,293.97,,,342.302
-578300,495.44,231.73,293.96,,,342.297
-578200,495.92,231.69,293.96,,,342.292
-578100,496.41,231.65,293.95,,,342.288
-578000,496.89,231.61,293.94,,,342.283
-577900,497.38,231.58,293.94,,,342.279
-577800,497.52,231.45,293.93,,,342.272
-577700,497.67,231.31,293.92,,,342.266
-577600,497.81,231.18,293.91,,,342.259
-577500,497.96,231.05,293.9,,,342.253
-577400,498.1,230.92,293.89,,,342.247
-577300,498.25,230.79,293.88,,,342.24
-577200,498.39,230.66,293.87,,,342.234
-577100,498.54,230.53,293.86,,,342.227
-577000,498.68,230.4,293.85,,,342.221
-576900,498.83,230.26,293.84,,,342.215
-576800,498.61,230.04,293.83,,,342.209
-576700,498.39,229.82,293.81,,,342.203
-576600,498.18,229.6,293.8,,,342.198
-576500,497.96,229.38,293.79,,,342.192
-576400,497.74,229.15,293.77,,,342.187
-576300,497.52,228.93,293.76,,,342.181
-576200,497.3,228.71,293.75,,,342.176
-576100,497.09,228.49,293.73,,,342.17
-576000,496.87,228.27,293.72,,,342.165
-575900,496.65,228.04,293.7,,,342.159
-575800,496.04,227.76,293.69,,,342.153
-575700,495.44,227.47,293.67,,,342.146
-575600,494.83,227.19,293.66,,,342.139
-575500,494.23,226.9,293.64,,,342.133
-575400,493.62,226.61,293.62,,,342.126
-575300,493.02,226.33,293.61,,,342.119
-575200,492.41,226.04,293.59,,,342.113
-575100,491.81,225.75,293.58,,,342.106
-575000,491.2,225.47,293.56,,,342.099
-574900,490.6,225.18,293.55,,,342.093
-574800,489.7,224.85,293.53,,,342.086
-574700,488.8,224.52,293.51,,,342.079
-574600,487.91,224.19,293.49,,,342.072
-574500,487.01,223.86,293.47,,,342.065
-574400,486.12,223.53,293.45,,,342.059
-574300,485.22,223.21,293.43,,,342.052
-574200,484.32,222.88,293.41,,,342.045
-574100,483.43,222.55,293.39,,,342.038
-574000,482.53,222.22,293.37,,,342.031
-573900,481.64,221.89,293.35,,,342.024
-573800,480.55,221.55,293.33,,,342.019
-573700,479.46,221.22,293.31,,,342.013
-573600,478.37,220.88,293.29,,,342.008
-573500,477.28,220.54,293.27,,,342.002
-573400,476.19,220.21,293.25,,,341.997
-573300,475.1,219.87,293.23,,,341.991
-573200,474.01,219.53,293.21,,,341.986
-573100,472.92,219.19,293.19,,,341.98
-573000,471.83,218.86,293.17,,,341.975
-572900,470.74,218.52,293.15,,,341.97
-572800,469.55,218.19,293.13,,,341.963
-572700,468.37,217.87,293.11,,,341.957
-572600,467.18,217.54,293.09,,,341.95
-572500,465.99,217.21,293.06,,,341.944
-572400,464.81,216.89,293.04,,,341.937
-572300,463.62,216.56,293.02,,,341.931
-572200,462.43,216.23,293,,,341.925
-572100,461.25,215.91,292.97,,,341.918
-572000,460.06,215.58,292.95,,,341.912
-571900,458.87,215.25,292.93,,,341.905
-571800,457.64,214.96,292.91,,,341.901
-571700,456.4,214.67,292.88,,,341.897
-571600,455.17,214.38,292.86,,,341.893
-571500,453.93,214.09,292.84,,,341.889
-571400,452.7,213.8,292.81,,,341.885
-571300,451.46,213.51,292.79,,,341.881
-571200,450.23,213.22,292.77,,,341.877
-571100,448.99,212.93,292.74,,,341.872
-571000,447.76,212.64,292.72,,,341.868
-570900,446.52,212.35,292.7,,,341.864
-570800,445.36,212.1,292.67,,,341.857
-570700,444.2,211.86,292.64,,,341.85
-570600,443.04,211.61,292.62,,,341.843
-570500,441.88,211.37,292.59,,,341.837
-570400,440.71,211.12,292.56,,,341.83
-570300,439.55,210.88,292.54,,,341.823
-570200,438.39,210.64,292.51,,,341.816
-570100,437.23,210.39,292.48,,,341.809
-570000,436.06,210.15,292.46,,,341.802
-569900,434.9,209.9,292.43,,,341.795
-569800,433.91,209.74,292.4,,,341.787
-569700,432.92,209.57,292.38,,,341.779
-569600,431.92,209.41,292.35,,,341.772
-569500,430.93,209.24,292.32,,,341.764
-569400,429.94,209.08,292.29,,,341.756
-569300,428.94,208.91,292.26,,,341.748
-569200,427.95,208.75,292.23,,,341.741
-569100,426.96,208.58,292.2,,,341.733
-569000,425.97,208.41,292.18,,,341.725
-568900,424.97,208.25,292.15,,,341.718
-568800,424.15,208.15,292.12,,,341.712
-568700,423.33,208.06,292.09,,,341.706
-568600,422.5,207.96,292.07,,,341.699
-568500,421.68,207.86,292.04,,,341.693
-568400,420.86,207.76,292.01,,,341.687
-568300,420.03,207.67,291.98,,,341.681
-568200,419.21,207.57,291.96,,,341.675
-568100,418.39,207.47,291.93,,,341.669
-568000,417.56,207.38,291.9,,,341.663
-567900,416.74,207.28,291.88,,,341.657
-567800,416.18,207.27,291.85,,,341.652
-567700,415.63,207.26,291.82,,,341.648
-567600,415.07,207.25,291.79,,,341.643
-567500,414.51,207.24,291.77,,,341.638
-567400,413.96,207.23,291.74,,,341.633
-567300,413.4,207.22,291.71,,,341.628
-567200,412.84,207.21,291.69,,,341.623
-567100,412.28,207.2,291.66,,,341.618
-567000,411.73,207.19,291.63,,,341.614
-566900,411.17,207.18,291.6,,,341.609
-566800,410.9,207.24,291.58,,,341.602
-566700,410.64,207.29,291.55,,,341.595
-566600,410.37,207.35,291.52,,,341.587
-566500,410.11,207.41,291.49,,,341.58
-566400,409.84,207.46,291.46,,,341.573
-566300,409.57,207.52,291.43,,,341.566
-566200,409.31,207.58,291.4,,,341.559
-566100,409.04,207.63,291.38,,,341.552
-566000,408.77,207.69,291.35,,,341.544
-565900,408.51,207.74,291.32,,,341.537
-565800,408.46,207.86,291.29,,,341.532
-565700,408.41,207.97,291.26,,,341.527
-565600,408.36,208.08,291.24,,,341.522
-565500,408.31,208.2,291.21,,,341.517
-565400,408.26,208.31,291.18,,,341.512
-565300,408.22,208.42,291.15,,,341.507
-565200,408.17,208.54,291.13,,,341.503
-565100,408.12,208.65,291.1,,,341.498
-565000,408.07,208.76,291.07,,,341.493
-564900,408.02,208.87,291.05,,,341.488
-564800,408.26,209.04,291.02,,,341.481
-564700,408.51,209.2,290.99,,,341.474
-564600,408.75,209.36,290.97,,,341.467
-564500,408.99,209.52,290.94,,,341.461
-564400,409.23,209.68,290.91,,,341.454
-564300,409.48,209.84,290.89,,,341.447
-564200,409.72,210,290.86,,,341.44
-564100,409.96,210.17,290.83,,,341.433
-564000,410.2,210.33,290.81,,,341.427
-563900,410.44,210.49,290.78,,,341.42
-563800,410.86,210.67,290.75,,,341.414
-563700,411.27,210.84,290.73,,,341.407
-563600,411.68,211.02,290.7,,,341.401
-563500,412.09,211.2,290.68,,,341.395
-563400,412.5,211.38,290.65,,,341.388
-563300,412.91,211.55,290.63,,,341.382
-563200,413.33,211.73,290.6,,,341.376
-563100,413.74,211.91,290.58,,,341.37
-563000,414.15,212.09,290.55,,,341.363
-562900,414.56,212.26,290.53,,,341.357
-562800,415.12,212.45,290.51,,,341.354
-562700,415.67,212.64,290.49,,,341.351
-562600,416.23,212.83,290.47,,,341.348
-562500,416.79,213.02,290.45,,,341.345
-562400,417.35,213.2,290.43,,,341.342
-562300,417.9,213.39,290.41,,,341.339
-562200,418.46,213.58,290.39,,,341.336
-562100,419.02,213.77,290.37,,,341.333
-562000,419.57,213.95,290.35,,,341.33
-561900,420.13,214.14,290.33,,,341.327
-561800,420.81,214.33,290.31,,,341.318
-561700,421.49,214.51,290.29,,,341.31
-561600,422.16,214.69,290.27,,,341.301
-561500,422.84,214.88,290.25,,,341.292
-561400,423.52,215.06,290.23,,,341.284
-561300,424.2,215.24,290.21,,,341.275
-561200,424.88,215.43,290.19,,,341.266
-561100,425.55,215.61,290.17,,,341.258
-561000,426.23,215.79,290.15,,,341.249
-560900,426.91,215.98,290.13,,,341.241
-560800,427.56,216.12,290.12,,,341.235
-560700,428.22,216.27,290.1,,,341.229
-560600,428.87,216.41,290.08,,,341.223
-560500,429.53,216.56,290.07,,,341.217
-560400,430.18,216.7,290.05,,,341.211
-560300,430.83,216.85,290.03,,,341.206
-560200,431.49,216.99,290.02,,,341.2
-560100,432.14,217.14,290,,,341.194
-560000,432.79,217.29,289.98,,,341.188
-559900,433.45,217.43,289.97,,,341.182
-559800,434.05,217.54,289.96,,,341.178
-559700,434.66,217.65,289.95,,,341.174
-559600,435.26,217.76,289.94,,,341.17
-559500,435.87,217.87,289.93,,,341.167
-559400,436.48,217.99,289.92,,,341.163
-559300,437.08,218.1,289.91,,,341.159
-559200,437.69,218.21,289.9,,,341.155
-559100,438.29,218.32,289.89,,,341.151
-559000,438.9,218.43,289.88,,,341.147
-558900,439.5,218.54,289.87,,,341.143
-558800,440.06,218.61,289.86,,,341.138
-558700,440.62,218.67,289.85,,,341.132
-558600,441.17,218.73,289.84,,,341.127
-558500,441.73,218.8,289.83,,,341.122
-558400,442.29,218.86,289.83,,,341.116
-558300,442.84,218.93,289.82,,,341.111
-558200,443.4,218.99,289.81,,,341.105
-558100,443.96,219.06,289.8,,,341.1
-558000,444.51,219.12,289.79,,,341.095
-557900,445.07,219.19,289.78,,,341.089
-557800,445.46,219.2,289.78,,,341.085
-557700,445.85,219.22,289.78,,,341.082
-557600,446.23,219.23,289.77,,,341.078
-557500,446.62,219.25,289.77,,,341.074
-557400,447.01,219.27,289.77,,,341.07
-557300,447.4,219.28,289.76,,,341.066
-557200,447.78,219.3,289.76,,,341.063
-557100,448.17,219.32,289.76,,,341.059
-557000,448.56,219.33,289.75,,,341.055
-556900,448.95,219.35,289.75,,,341.051
-556800,449.24,219.33,289.75,,,341.047
-556700,449.53,219.3,289.75,,,341.042
-556600,449.82,219.28,289.75,,,341.038
-556500,450.11,219.26,289.75,,,341.033
-556400,450.4,219.24,289.75,,,341.028
-556300,450.69,219.21,289.75,,,341.024
-556200,450.98,219.19,289.75,,,341.019
-556100,451.27,219.17,289.75,,,341.015
-556000,451.56,219.15,289.75,,,341.01
-555900,451.85,219.13,289.75,,,341.005
-555800,451.95,219.07,289.75,,,341.001
-555700,452.05,219,289.76,,,340.996
-555600,452.14,218.94,289.76,,,340.992
-555500,452.24,218.88,289.76,,,340.987
-555400,452.34,218.82,289.77,,,340.982
-555300,452.43,218.76,289.77,,,340.978
-555200,452.53,218.7,289.77,,,340.973
-555100,452.63,218.64,289.78,,,340.969
-555000,452.72,218.58,289.78,,,340.964
-554900,452.82,218.52,289.79,,,340.96
-554800,452.77,218.43,289.79,,,340.954
-554700,452.72,218.33,289.8,,,340.949
-554600,452.68,218.24,289.81,,,340.944
-554500,452.63,218.15,289.81,,,340.939
-554400,452.58,218.06,289.82,,,340.933
-554300,452.53,217.96,289.83,,,340.928
-554200,452.48,217.87,289.83,,,340.923
-554100,452.43,217.78,289.84,,,340.917
-554000,452.38,217.68,289.84,,,340.912
-553900,452.34,217.59,289.85,,,340.907
-553800,452.17,217.49,289.86,,,340.902
-553700,452,217.38,289.87,,,340.896
-553600,451.83,217.28,289.88,,,340.891
-553500,451.66,217.17,289.89,,,340.886
-553400,451.49,217.07,289.91,,,340.881
-553300,451.32,216.96,289.92,,,340.875
-553200,451.15,216.86,289.93,,,340.87
-553100,450.98,216.75,289.94,,,340.865
-553000,450.81,216.65,289.95,,,340.86
-552900,450.64,216.54,289.96,,,340.854
-552800,450.42,216.43,289.97,,,340.851
-552700,450.21,216.32,289.99,,,340.847
-552600,449.99,216.21,290,,,340.843
-552500,449.77,216.1,290.02,,,340.839
-552400,449.55,215.99,290.03,,,340.835
-552300,449.33,215.88,290.05,,,340.832
-552200,449.12,215.77,290.06,,,340.828
-552100,448.9,215.65,290.07,,,340.824
-552000,448.68,215.54,290.09,,,340.82
-551900,448.46,215.43,290.1,,,340.817
-551800,448.17,215.34,290.12,,,340.814
-551700,447.88,215.25,290.14,,,340.812
-551600,447.59,215.15,290.16,,,340.81
-551500,447.3,215.06,290.18,,,340.808
-551400,447.01,214.97,290.2,,,340.805
-551300,446.72,214.88,290.22,,,340.803
-551200,446.43,214.78,290.24,,,340.801
-551100,446.14,214.69,290.26,,,340.799
-551000,445.85,214.6,290.27,,,340.796
-550900,445.56,214.5,290.29,,,340.794
-550800,445.27,214.41,290.31,,,340.787
-550700,444.97,214.32,290.33,,,340.779
-550600,444.68,214.23,290.34,,,340.772
-550500,444.39,214.14,290.36,,,340.764
-550400,444.1,214.05,290.38,,,340.757
-550300,443.81,213.96,290.4,,,340.749
-550200,443.52,213.87,290.41,,,340.742
-550100,443.23,213.78,290.43,,,340.734
-550000,442.94,213.69,290.45,,,340.727
-549900,442.65,213.6,290.47,,,340.72
-549800,442.38,213.54,290.49,,,340.722
-549700,442.12,213.48,290.52,,,340.724
-549600,441.85,213.43,290.54,,,340.726
-549500,441.58,213.37,290.57,,,340.728
-549400,441.32,213.31,290.59,,,340.73
-549300,441.05,213.26,290.62,,,340.732
-549200,440.79,213.2,290.64,,,340.735
-549100,440.52,213.14,290.67,,,340.737
-549000,440.25,213.09,290.69,,,340.739
-548900,439.99,213.03,290.72,,,340.741
-548800,439.79,213.01,290.74,,,340.737
-548700,439.6,212.98,290.76,,,340.732
-548600,439.41,212.95,290.78,,,340.728
-548500,439.21,212.93,290.81,,,340.723
-548400,439.02,212.9,290.83,,,340.719
-548300,438.82,212.87,290.85,,,340.715
-548200,438.63,212.85,290.88,,,340.71
-548100,438.44,212.82,290.9,,,340.706
-548000,438.24,212.8,290.92,,,340.701
-547900,438.05,212.77,290.94,,,340.697
-547800,437.93,212.77,290.97,,,340.696
-547700,437.81,212.76,290.99,,,340.695
-547600,437.69,212.76,291.01,,,340.694
-547500,437.57,212.75,291.04,,,340.693
-547400,437.44,212.75,291.06,,,340.692
-547300,437.32,212.74,291.09,,,340.691
-547200,437.2,212.74,291.11,,,340.69
-547100,437.08,212.74,291.13,,,340.689
-547000,436.96,212.73,291.16,,,340.687
-546900,436.84,212.73,291.18,,,340.686
-546800,436.79,212.76,291.2,,,340.682
-546700,436.74,212.79,291.23,,,340.678
-546600,436.69,212.81,291.25,,,340.674
-546500,436.64,212.84,291.27,,,340.67
-546400,436.6,212.87,291.3,,,340.666
-546300,436.55,212.9,291.32,,,340.662
-546200,436.5,212.93,291.34,,,340.658
-546100,436.45,212.95,291.37,,,340.653
-546000,436.4,212.98,291.39,,,340.649
-545900,436.35,213.01,291.41,,,340.645
-545800,436.4,213.06,291.44,,,340.645
-545700,436.45,213.1,291.46,,,340.644
-545600,436.5,213.15,291.48,,,340.644
-545500,436.55,213.2,291.51,,,340.643
-545400,436.6,213.24,291.53,,,340.643
-545300,436.64,213.29,291.56,,,340.642
-545200,436.69,213.34,291.58,,,340.642
-545100,436.74,213.38,291.6,,,340.641
-545000,436.79,213.43,291.63,,,340.64
-544900,436.84,213.48,291.65,,,340.64
-544800,436.94,213.54,291.67,,,340.636
-544700,437.03,213.6,291.69,,,340.633
-544600,437.13,213.66,291.71,,,340.629
-544500,437.23,213.72,291.73,,,340.625
-544400,437.32,213.78,291.75,,,340.621
-544300,437.42,213.84,291.77,,,340.618
-544200,437.52,213.9,291.79,,,340.614
-544100,437.61,213.96,291.81,,,340.61
-544000,437.71,214.02,291.83,,,340.607
-543900,437.81,214.08,291.85,,,340.603
-543800,437.95,214.16,291.87,,,340.599
-543700,438.1,214.24,291.89,,,340.596
-543600,438.24,214.32,291.9,,,340.592
-543500,438.39,214.4,291.92,,,340.589
-543400,438.53,214.47,291.94,,,340.586
-543300,438.68,214.55,291.96,,,340.582
-543200,438.82,214.63,291.97,,,340.579
-543100,438.97,214.71,291.99,,,340.575
-543000,439.11,214.79,292.01,,,340.572
-542900,439.26,214.87,292.03,,,340.568
-542800,439.43,214.94,292.04,,,340.568
-542700,439.6,215.02,292.06,,,340.568
-542600,439.77,215.1,292.08,,,340.568
-542500,439.94,215.17,292.1,,,340.568
-542400,440.11,215.25,292.12,,,340.568
-542300,440.28,215.33,292.13,,,340.568
-542200,440.45,215.4,292.15,,,340.568
-542100,440.62,215.48,292.17,,,340.568
-542000,440.79,215.56,292.19,,,340.568
-541900,440.96,215.63,292.21,,,340.568
-541800,441.17,215.72,292.22,,,340.568
-541700,441.39,215.8,292.24,,,340.567
-541600,441.61,215.88,292.25,,,340.567
-541500,441.83,215.96,292.27,,,340.566
-541400,442.04,216.04,292.28,,,340.565
-541300,442.26,216.12,292.3,,,340.565
-541200,442.48,216.2,292.31,,,340.564
-541100,442.7,216.28,292.33,,,340.564
-541000,442.92,216.36,292.34,,,340.563
-540900,443.13,216.44,292.36,,,340.562
-540800,443.33,216.52,292.37,,,340.56
-540700,443.52,216.6,292.38,,,340.558
-540600,443.72,216.67,292.39,,,340.556
-540500,443.91,216.75,292.4,,,340.554
-540400,444.1,216.83,292.41,,,340.551
-540300,444.3,216.9,292.42,,,340.549
-540200,444.49,216.98,292.43,,,340.547
-540100,444.68,217.06,292.44,,,340.545
-540000,444.88,217.13,292.45,,,340.542
-539900,445.07,217.21,292.46,,,340.54
-539800,445.27,217.28,292.47,,,340.542
-539700,445.46,217.35,292.48,,,340.543
-539600,445.65,217.43,292.49,,,340.544
-539500,445.85,217.5,292.5,,,340.546
-539400,446.04,217.57,292.51,,,340.547
-539300,446.23,217.64,292.52,,,340.548
-539200,446.43,217.72,292.53,,,340.55
-539100,446.62,217.79,292.54,,,340.551
-539000,446.82,217.86,292.55,,,340.552
-538900,447.01,217.94,292.56,,,340.554
-538800,447.2,218,292.56,,,340.551
-538700,447.4,218.06,292.57,,,340.549
-538600,447.59,218.12,292.57,,,340.547
-538500,447.78,218.18,292.57,,,340.545
-538400,447.98,218.24,292.57,,,340.542
-538300,448.17,218.3,292.58,,,340.54
-538200,448.37,218.36,292.58,,,340.538
-538100,448.56,218.42,292.58,,,340.536
-538000,448.75,218.48,292.58,,,340.534
-537900,448.95,218.54,292.59,,,340.531
-537800,449.09,218.59,292.59,,,340.533
-537700,449.24,218.65,292.59,,,340.534
-537600,449.38,218.7,292.59,,,340.536
-537500,449.53,218.75,292.59,,,340.537
-537400,449.67,218.8,292.6,,,340.539
-537300,449.82,218.86,292.6,,,340.54
-537200,449.96,218.91,292.6,,,340.542
-537100,450.11,218.96,292.6,,,340.543
-537000,450.25,219.01,292.6,,,340.545
-536900,450.4,219.07,292.6,,,340.546
-536800,450.54,219.11,292.6,,,340.549
-536700,450.69,219.16,292.6,,,340.552
-536600,450.83,219.21,292.6,,,340.554
-536500,450.98,219.26,292.6,,,340.557
-536400,451.13,219.31,292.6,,,340.56
-536300,451.27,219.36,292.6,,,340.562
-536200,451.42,219.4,292.6,,,340.565
-536100,451.56,219.45,292.6,,,340.568
-536000,451.71,219.5,292.6,,,340.571
-535900,451.85,219.55,292.6,,,340.573
-535800,451.97,219.59,292.59,,,340.571
-535700,452.09,219.62,292.58,,,340.569
-535600,452.22,219.66,292.57,,,340.568
-535500,452.34,219.69,292.57,,,340.566
-535400,452.46,219.73,292.56,,,340.564
-535300,452.58,219.77,292.55,,,340.562
-535200,452.7,219.8,292.55,,,340.56
-535100,452.82,219.84,292.54,,,340.558
-535000,452.94,219.88,292.53,,,340.556
-534900,453.06,219.91,292.52,,,340.554
-534800,453.18,219.95,292.51,,,340.554
-534700,453.3,219.99,292.5,,,340.554
-534600,453.43,220.03,292.49,,,340.554
-534500,453.55,220.07,292.48,,,340.554
-534400,453.67,220.1,292.47,,,340.554
-534300,453.79,220.14,292.46,,,340.554
-534200,453.91,220.18,292.45,,,340.554
-534100,454.03,220.22,292.44,,,340.554
-534000,454.15,220.26,292.43,,,340.553
-533900,454.27,220.3,292.42,,,340.553
-533800,454.37,220.32,292.41,,,340.553
-533700,454.47,220.34,292.39,,,340.552
-533600,454.56,220.37,292.38,,,340.552
-533500,454.66,220.39,292.37,,,340.552
-533400,454.76,220.42,292.35,,,340.551
-533300,454.85,220.44,292.34,,,340.551
-533200,454.95,220.47,292.33,,,340.55
-533100,455.05,220.49,292.31,,,340.55
-533000,455.15,220.51,292.3,,,340.549
-532900,455.24,220.54,292.29,,,340.549
-532800,455.34,220.56,292.27,,,340.55
-532700,455.44,220.59,292.26,,,340.552
-532600,455.53,220.62,292.24,,,340.553
-532500,455.63,220.64,292.23,,,340.555
-532400,455.73,220.67,292.21,,,340.556
-532300,455.82,220.7,292.2,,,340.558
-532200,455.92,220.72,292.19,,,340.559
-532100,456.02,220.75,292.17,,,340.56
-532000,456.11,220.77,292.16,,,340.562
-531900,456.21,220.8,292.14,,,340.563
-531800,456.33,220.81,292.12,,,340.565
-531700,456.45,220.82,292.11,,,340.567
-531600,456.57,220.84,292.09,,,340.568
-531500,456.69,220.85,292.07,,,340.57
-531400,456.82,220.86,292.05,,,340.571
-531300,456.94,220.87,292.03,,,340.573
-531200,457.06,220.89,292.01,,,340.575
-531100,457.18,220.9,292,,,340.576
-531000,457.3,220.91,291.98,,,340.578
-530900,457.42,220.92,291.96,,,340.58
-530800,457.52,220.92,291.94,,,340.583
-530700,457.62,220.93,291.92,,,340.586
-530600,457.71,220.93,291.91,,,340.589
-530500,457.81,220.93,291.89,,,340.592
-530400,457.91,220.93,291.87,,,340.595
-530300,458,220.93,291.85,,,340.598
-530200,458.1,220.94,291.83,,,340.601
-530100,458.2,220.94,291.82,,,340.604
-530000,458.29,220.94,291.8,,,340.607
-529900,458.39,220.94,291.78,,,340.61
-529800,458.44,220.93,291.76,,,340.611
-529700,458.49,220.93,291.74,,,340.611
-529600,458.54,220.92,291.72,,,340.612
-529500,458.58,220.91,291.7,,,340.612
-529400,458.63,220.9,291.67,,,340.612
-529300,458.68,220.89,291.65,,,340.613
-529200,458.73,220.89,291.63,,,340.613
-529100,458.78,220.88,291.61,,,340.614
-529000,458.83,220.87,291.59,,,340.614
-528900,458.87,220.86,291.57,,,340.614
-528800,458.87,220.82,291.55,,,340.618
-528700,458.87,220.77,291.53,,,340.621
-528600,458.87,220.73,291.51,,,340.624
-528500,458.87,220.68,291.48,,,340.627
-528400,458.87,220.64,291.46,,,340.63
-528300,458.87,220.59,291.44,,,340.634
-528200,458.87,220.55,291.42,,,340.637
-528100,458.87,220.51,291.4,,,340.64
-528000,458.87,220.46,291.38,,,340.643
-527900,458.87,220.42,291.36,,,340.646
-527800,458.83,220.36,291.34,,,340.648
-527700,458.78,220.3,291.32,,,340.65
-527600,458.73,220.24,291.3,,,340.651
-527500,458.68,220.17,291.27,,,340.653
-527400,458.63,220.11,291.25,,,340.654
-527300,458.58,220.05,291.23,,,340.656
-527200,458.54,219.99,291.21,,,340.658
-527100,458.49,219.93,291.19,,,340.659
